row_id,num_sold,product
3826,1019,Cap
3827,304,Tee
3828,216,Mug
3829,414,Cap
3830,125,Tee
3831,340,Mug
3832,735,Cap
3833,212,Tee
3834,183,Mug
3835,328,Cap
3836,96,Tee
3837,300,Mug
3838,512,Cap
3839,176,Tee
3840,295,Mug
3841,585,Cap
3842,174,Tee
3843,469,Mug
3844,973,Cap
3845,327,Tee
3846,205,Mug
3847,388,Cap
3848,132,Tee
3849,350,Mug
3850,670,Cap
3851,199,Tee
3852,128,Mug
3853,263,Cap
3854,89,Tee
3855,251,Mug
3856,501,Cap
3857,149,Tee
3858,276,Mug
3859,410,Cap
3860,143,Tee
3861,429,Mug
3862,779,Cap
3863,254,Tee
3864,170,Mug
3865,308,Cap
3866,96,Tee
3867,297,Mug
3868,476,Cap
3869,184,Tee
3870,161,Mug
3871,269,Cap
3872,81,Tee
3873,267,Mug
3874,443,Cap
3875,151,Tee
3876,249,Mug
3877,444,Cap
3878,157,Tee
3879,445,Mug
3880,748,Cap
3881,233,Tee
3882,188,Mug
3883,279,Cap
3884,102,Tee
3885,293,Mug
3886,566,Cap
3887,165,Tee
3888,137,Mug
3889,261,Cap
3890,85,Tee
3891,260,Mug
3892,439,Cap
3893,142,Tee
3894,263,Mug
3895,442,Cap
3896,144,Tee
3897,492,Mug
3898,705,Cap
3899,254,Tee
3900,179,Mug
3901,327,Cap
3902,93,Tee
3903,254,Mug
3904,480,Cap
3905,166,Tee
3906,131,Mug
3907,243,Cap
3908,88,Tee
3909,261,Mug
3910,442,Cap
3911,136,Tee
3912,237,Mug
3913,457,Cap
3914,142,Tee
3915,458,Mug
3916,698,Cap
3917,247,Tee
3918,156,Mug
3919,308,Cap
3920,99,Tee
3921,299,Mug
3922,538,Cap
3923,170,Tee
3924,136,Mug
3925,275,Cap
3926,89,Tee
3927,254,Mug
3928,454,Cap
3929,154,Tee
3930,255,Mug
3931,447,Cap
3932,151,Tee
3933,427,Mug
3934,797,Cap
3935,264,Tee
3936,173,Mug
3937,314,Cap
3938,108,Tee
3939,321,Mug
3940,625,Cap
3941,189,Tee
3942,166,Mug
3943,323,Cap
3944,98,Tee
3945,315,Mug
3946,535,Cap
3947,173,Tee
3948,293,Mug
3949,553,Cap
3950,172,Tee
3951,553,Mug
3952,936,Cap
3953,345,Tee
3954,209,Mug
3955,388,Cap
3956,124,Tee
3957,385,Mug
3958,719,Cap
3959,209,Tee
3960,184,Mug
3961,321,Cap
3962,105,Tee
3963,326,Mug
3964,552,Cap
3965,180,Tee
3966,306,Mug
3967,556,Cap
3968,169,Tee
3969,582,Mug
3970,1010,Cap
3971,282,Tee
3972,236,Mug
3973,360,Cap
3974,126,Tee
3975,390,Mug
3976,648,Cap
3977,228,Tee
3978,160,Mug
3979,249,Cap
3980,76,Tee
3981,236,Mug
3982,437,Cap
3983,147,Tee
3984,239,Mug
3985,421,Cap
3986,136,Tee
3987,473,Mug
3988,747,Cap
3989,257,Tee
3990,173,Mug
3991,319,Cap
3992,94,Tee
3993,274,Mug
3994,504,Cap
3995,172,Tee
3996,134,Mug
3997,255,Cap
3998,86,Tee
3999,237,Mug
4000,430,Cap
4001,137,Tee
4002,225,Mug
4003,453,Cap
4004,158,Tee
4005,444,Mug
4006,702,Cap
4007,248,Tee
4008,181,Mug
4009,303,Cap
4010,97,Tee
4011,307,Mug
4012,541,Cap
4013,173,Tee
4014,140,Mug
4015,257,Cap
4016,79,Tee
4017,247,Mug
4018,399,Cap
4019,144,Tee
4020,264,Mug
4021,414,Cap
4022,158,Tee
4023,416,Mug
4024,793,Cap
4025,254,Tee
4026,162,Mug
4027,304,Cap
4028,94,Tee
4029,325,Mug
4030,508,Cap
4031,165,Tee
4032,149,Mug
4033,259,Cap
4034,88,Tee
4035,252,Mug
4036,441,Cap
4037,139,Tee
4038,268,Mug
4039,416,Cap
4040,144,Tee
4041,432,Mug
4042,685,Cap
4043,269,Tee
4044,176,Mug
4045,321,Cap
4046,105,Tee
4047,307,Mug
4048,530,Cap
4049,164,Tee
4050,158,Mug
4051,265,Cap
4052,90,Tee
4053,268,Mug
4054,448,Cap
4055,140,Tee
4056,267,Mug
4057,479,Cap
4058,134,Tee
4059,486,Mug
4060,783,Cap
4061,266,Tee
4062,176,Mug
4063,300,Cap
4064,98,Tee
4065,319,Mug
4066,630,Cap
4067,177,Tee
4068,182,Mug
4069,318,Cap
4070,109,Tee
4071,315,Mug
4072,541,Cap
4073,182,Tee
4074,295,Mug
4075,534,Cap
4076,198,Tee
4077,523,Mug
4078,925,Cap
4079,322,Tee
4080,221,Mug
4081,349,Cap
4082,129,Tee
4083,402,Mug
4084,676,Cap
4085,215,Tee
4086,188,Mug
4087,289,Cap
4088,102,Tee
4089,314,Mug
4090,583,Cap
4091,173,Tee
4092,307,Mug
4093,524,Cap
4094,178,Tee
4095,532,Mug
4096,932,Cap
4097,316,Tee
4098,218,Mug
4099,357,Cap
4100,123,Tee
4101,374,Mug
4102,689,Cap
4103,207,Tee
4104,155,Mug
4105,243,Cap
4106,83,Tee
4107,251,Mug
4108,384,Cap
4109,142,Tee
4110,251,Mug
4111,422,Cap
4112,143,Tee
4113,437,Mug
4114,661,Cap
4115,239,Tee
4116,181,Mug
4117,294,Cap
4118,97,Tee
4119,310,Mug
4120,549,Cap
4121,166,Tee
4122,142,Mug
4123,227,Cap
4124,92,Tee
4125,259,Mug
4126,413,Cap
4127,131,Tee
4128,254,Mug
4129,420,Cap
4130,145,Tee
4131,435,Mug
4132,742,Cap
4133,268,Tee
4134,163,Mug
4135,303,Cap
4136,109,Tee
4137,296,Mug
4138,515,Cap
4139,174,Tee
4140,149,Mug
4141,269,Cap
4142,87,Tee
4143,258,Mug
4144,451,Cap
4145,147,Tee
4146,269,Mug
4147,415,Cap
4148,149,Tee
4149,404,Mug
4150,803,Cap
4151,235,Tee
4152,184,Mug
4153,285,Cap
4154,103,Tee
4155,313,Mug
4156,571,Cap
4157,173,Tee
4158,143,Mug
4159,246,Cap
4160,74,Tee
4161,276,Mug
4162,440,Cap
4163,147,Tee
4164,267,Mug
4165,428,Cap
4166,139,Tee
4167,447,Mug
4168,709,Cap
4169,268,Tee
4170,189,Mug
4171,313,Cap
4172,103,Tee
4173,306,Mug
4174,484,Cap
4175,176,Tee
4176,148,Mug
4177,243,Cap
4178,88,Tee
4179,279,Mug
4180,406,Cap
4181,152,Tee
4182,275,Mug
4183,449,Cap
4184,159,Tee
4185,412,Mug
4186,736,Cap
4187,282,Tee
4188,190,Mug
4189,283,Cap
4190,100,Tee
4191,330,Mug
4192,528,Cap
4193,181,Tee
4194,175,Mug
4195,288,Cap
4196,94,Tee
4197,329,Mug
4198,537,Cap
4199,174,Tee
4200,327,Mug
4201,502,Cap
4202,184,Tee
4203,586,Mug
4204,877,Cap
4205,309,Tee
4206,224,Mug
4207,366,Cap
4208,139,Tee
4209,406,Mug
4210,644,Cap
4211,226,Tee
4212,173,Mug
4213,300,Cap
4214,96,Tee
4215,335,Mug
4216,523,Cap
4217,185,Tee
4218,347,Mug
4219,482,Cap
4220,168,Tee
4221,593,Mug
4222,838,Cap
4223,311,Tee
4224,240,Mug
4225,367,Cap
4226,123,Tee
4227,410,Mug
4228,619,Cap
4229,214,Tee
4230,143,Mug
4231,272,Cap
4232,87,Tee
4233,261,Mug
4234,428,Cap
4235,138,Tee
4236,277,Mug
4237,443,Cap
4238,132,Tee
4239,452,Mug
4240,733,Cap
4241,265,Tee
4242,181,Mug
4243,282,Cap
4244,97,Tee
4245,310,Mug
4246,520,Cap
4247,161,Tee
4248,165,Mug
4249,223,Cap
4250,76,Tee
4251,253,Mug
4252,428,Cap
4253,153,Tee
4254,251,Mug
4255,424,Cap
4256,132,Tee
4257,460,Mug
4258,685,Cap
4259,252,Tee
4260,185,Mug
4261,296,Cap
4262,105,Tee
4263,324,Mug
4264,548,Cap
4265,176,Tee
4266,159,Mug
4267,245,Cap
4268,85,Tee
4269,232,Mug
4270,418,Cap
4271,143,Tee
4272,270,Mug
4273,399,Cap
4274,150,Tee
4275,490,Mug
4276,724,Cap
4277,266,Tee
4278,178,Mug
4279,284,Cap
4280,92,Tee
4281,324,Mug
4282,524,Cap
4283,179,Tee
4284,143,Mug
4285,232,Cap
4286,88,Tee
4287,263,Mug
4288,427,Cap
4289,147,Tee
4290,266,Mug
4291,471,Cap
4292,135,Tee
4293,435,Mug
4294,749,Cap
4295,237,Tee
4296,172,Mug
4297,278,Cap
4298,89,Tee
4299,318,Mug
4300,494,Cap
4301,166,Tee
4302,161,Mug
4303,245,Cap
4304,78,Tee
4305,271,Mug
4306,414,Cap
4307,161,Tee
4308,286,Mug
4309,447,Cap
4310,154,Tee
4311,500,Mug
4312,707,Cap
4313,266,Tee
4314,181,Mug
4315,306,Cap
4316,106,Tee
4317,312,Mug
4318,496,Cap
4319,176,Tee
4320,183,Mug
4321,292,Cap
4322,108,Tee
4323,312,Mug
4324,492,Cap
4325,182,Tee
4326,318,Mug
4327,547,Cap
4328,180,Tee
4329,511,Mug
4330,871,Cap
4331,293,Tee
4332,235,Mug
4333,353,Cap
4334,113,Tee
4335,394,Mug
4336,610,Cap
4337,214,Tee
4338,189,Mug
4339,284,Cap
4340,101,Tee
4341,314,Mug
4342,471,Cap
4343,173,Tee
4344,323,Mug
4345,519,Cap
4346,186,Tee
4347,492,Mug
4348,859,Cap
4349,326,Tee
4350,221,Mug
4351,342,Cap
4352,133,Tee
4353,419,Mug
4354,628,Cap
4355,219,Tee
4356,142,Mug
4357,247,Cap
4358,82,Tee
4359,271,Mug
4360,378,Cap
4361,137,Tee
4362,258,Mug
4363,425,Cap
4364,144,Tee
4365,441,Mug
4366,718,Cap
4367,261,Tee
4368,203,Mug
4369,286,Cap
4370,99,Tee
4371,311,Mug
4372,433,Cap
4373,170,Tee
7128,208,Mug
7129,321,Cap
7130,89,Tee
7131,342,Mug
7132,627,Cap
7133,143,Tee
7134,300,Mug
7135,560,Cap
7136,133,Tee
7137,582,Mug
7138,886,Cap
7139,217,Tee
7140,242,Mug
7141,376,Cap
7142,96,Tee
7143,363,Mug
7144,662,Cap
7145,186,Tee
7146,189,Mug
7147,322,Cap
7148,85,Tee
7149,340,Mug
7150,622,Cap
7151,144,Tee
7152,333,Mug
7153,513,Cap
7154,142,Tee
7155,570,Mug
7156,993,Cap
7157,229,Tee
7158,230,Mug
7159,380,Cap
7160,106,Tee
7161,401,Mug
7162,762,Cap
7163,179,Tee
7164,191,Mug
7165,326,Cap
7166,89,Tee
7167,341,Mug
7168,579,Cap
7169,149,Tee
7170,327,Mug
7171,535,Cap
7172,157,Tee
7173,540,Mug
7174,909,Cap
7175,250,Tee
7176,212,Mug
7177,396,Cap
7178,96,Tee
7179,398,Mug
7180,716,Cap
7181,176,Tee
7182,179,Mug
7183,334,Cap
7184,85,Tee
7185,343,Mug
7186,577,Cap
7187,145,Tee
7188,317,Mug
7189,564,Cap
7190,146,Tee
7191,589,Mug
7192,783,Cap
7193,226,Tee
7194,230,Mug
7195,384,Cap
7196,91,Tee
7197,407,Mug
7198,681,Cap
7199,167,Tee
7200,185,Mug
7201,320,Cap
7202,88,Tee
7203,384,Mug
7204,643,Cap
7205,143,Tee
7206,305,Mug
7207,565,Cap
7208,148,Tee
7209,578,Mug
7210,1016,Cap
7211,232,Tee
7212,255,Mug
7213,441,Cap
7214,108,Tee
7215,447,Mug
7216,715,Cap
7217,171,Tee
7218,229,Mug
7219,435,Cap
7220,97,Tee
7221,408,Mug
7222,702,Cap
7223,200,Tee
7224,401,Mug
7225,648,Cap
7226,160,Tee
7227,660,Mug
7228,1156,Cap
7229,303,Tee
7230,289,Mug
7231,553,Cap
7232,118,Tee
7233,501,Mug
7234,863,Cap
7235,220,Tee
7236,228,Mug
7237,448,Cap
7238,105,Tee
7239,433,Mug
7240,702,Cap
7241,186,Tee
7242,404,Mug
7243,670,Cap
7244,180,Tee
7245,679,Mug
7246,1240,Cap
7247,272,Tee
7248,274,Mug
7249,479,Cap
7250,130,Tee
7251,496,Mug
7252,837,Cap
7253,229,Tee
7254,183,Mug
7255,322,Cap
7256,91,Tee
7257,303,Mug
7258,557,Cap
7259,152,Tee
7260,324,Mug
7261,558,Cap
7262,138,Tee
7263,527,Mug
7264,967,Cap
7265,247,Tee
7266,221,Mug
7267,387,Cap
7268,95,Tee
7269,377,Mug
7270,767,Cap
7271,168,Tee
7272,178,Mug
7273,333,Cap
7274,81,Tee
7275,355,Mug
7276,625,Cap
7277,154,Tee
7278,314,Mug
7279,550,Cap
7280,145,Tee
7281,511,Mug
7282,973,Cap
7283,244,Tee
7284,223,Mug
7285,384,Cap
7286,97,Tee
7287,392,Mug
7288,709,Cap
7289,181,Tee
7290,201,Mug
7291,345,Cap
7292,91,Tee
7293,341,Mug
7294,622,Cap
7295,141,Tee
7296,284,Mug
7297,590,Cap
7298,114,Tee
7299,503,Mug
7300,985,Cap
7301,238,Tee
7302,218,Mug
7303,392,Cap
7304,101,Tee
7305,365,Mug
7306,713,Cap
7307,187,Tee
7308,183,Mug
7309,341,Cap
7310,94,Tee
7311,303,Mug
7312,553,Cap
7313,151,Tee
7314,284,Mug
7315,567,Cap
7316,129,Tee
7317,517,Mug
7318,950,Cap
7319,228,Tee
7320,225,Mug
7321,405,Cap
7322,106,Tee
7323,388,Mug
7324,682,Cap
7325,182,Tee
7326,207,Mug
7327,346,Cap
7328,81,Tee
7329,342,Mug
7330,623,Cap
7331,159,Tee
7332,326,Mug
7333,641,Cap
7334,155,Tee
7335,525,Mug
7336,957,Cap
7337,270,Tee
7338,235,Mug
7339,462,Cap
7340,106,Tee
7341,409,Mug
7342,768,Cap
7343,199,Tee
7344,225,Mug
7345,420,Cap
7346,102,Tee
7347,398,Mug
7348,670,Cap
7349,191,Tee
7350,393,Mug
7351,695,Cap
7352,161,Tee
7353,603,Mug
7354,1144,Cap
7355,297,Tee
7356,273,Mug
7357,516,Cap
7358,121,Tee
7359,449,Mug
7360,819,Cap
7361,238,Tee
7362,239,Mug
7363,437,Cap
7364,102,Tee
7365,408,Mug
7366,695,Cap
7367,165,Tee
7368,360,Mug
7369,726,Cap
7370,177,Tee
7371,641,Mug
7372,1273,Cap
7373,332,Tee
7374,289,Mug
7375,538,Cap
7376,138,Tee
7377,487,Mug
7378,887,Cap
7379,219,Tee
7380,179,Mug
7381,361,Cap
7382,93,Tee
7383,331,Mug
7384,571,Cap
7385,141,Tee
7386,299,Mug
7387,576,Cap
7388,146,Tee
7389,539,Mug
7390,1012,Cap
7391,249,Tee
7392,225,Mug
7393,392,Cap
7394,100,Tee
7395,407,Mug
7396,681,Cap
7397,182,Tee
7398,184,Mug
7399,355,Cap
7400,90,Tee
7401,344,Mug
7402,570,Cap
7403,149,Tee
7404,293,Mug
7405,617,Cap
7406,134,Tee
7407,515,Mug
7408,1049,Cap
7409,229,Tee
7410,208,Mug
7411,398,Cap
7412,98,Tee
7413,397,Mug
7414,678,Cap
7415,186,Tee
7416,196,Mug
7417,344,Cap
7418,75,Tee
7419,332,Mug
7420,560,Cap
7421,137,Tee
7422,308,Mug
7423,544,Cap
7424,148,Tee
7425,556,Mug
7426,944,Cap
7427,243,Tee
7428,229,Mug
7429,427,Cap
7430,98,Tee
7431,396,Mug
7432,727,Cap
7433,169,Tee
7434,177,Mug
7435,325,Cap
7436,80,Tee
7437,318,Mug
7438,639,Cap
7439,138,Tee
7440,299,Mug
7441,552,Cap
7442,132,Tee
7443,456,Mug
7444,951,Cap
7445,232,Tee
7446,213,Mug
7447,419,Cap
7448,107,Tee
7449,401,Mug
7450,703,Cap
7451,178,Tee
7452,196,Mug
7453,387,Cap
7454,90,Tee
7455,343,Mug
7456,583,Cap
7457,162,Tee
7458,308,Mug
7459,572,Cap
7460,139,Tee
7461,518,Mug
7462,948,Cap
7463,261,Tee
7464,237,Mug
7465,426,Cap
7466,108,Tee
7467,400,Mug
7468,750,Cap
7469,190,Tee
7470,232,Mug
7471,382,Cap
7472,100,Tee
7473,442,Mug
7474,730,Cap
7475,215,Tee
7476,369,Mug
7477,673,Cap
7478,168,Tee
7479,663,Mug
7480,1267,Cap
7481,283,Tee
7482,270,Mug
7483,511,Cap
7484,122,Tee
7485,471,Mug
7486,972,Cap
7487,218,Tee
7488,227,Mug
7489,480,Cap
7490,101,Tee
7491,411,Mug
7492,818,Cap
7493,178,Tee
7494,351,Mug
7495,685,Cap
7496,178,Tee
7497,637,Mug
7498,1322,Cap
7499,281,Tee
7500,281,Mug
7501,559,Cap
7502,133,Tee
7503,492,Mug
7504,972,Cap
7505,216,Tee
7506,187,Mug
7507,354,Cap
7508,90,Tee
7509,299,Mug
7510,570,Cap
7511,152,Tee
7512,308,Mug
7513,579,Cap
7514,137,Tee
7515,538,Mug
7516,1072,Cap
7517,238,Tee
7518,217,Mug
7519,427,Cap
7520,102,Tee
7521,377,Mug
7522,775,Cap
7523,174,Tee
7524,172,Mug
7525,355,Cap
7526,90,Tee
7527,293,Mug
7528,628,Cap
7529,141,Tee
7530,319,Mug
7531,626,Cap
7532,128,Tee
7533,566,Mug
7534,927,Cap
7535,245,Tee
7536,232,Mug
7537,374,Cap
7538,106,Tee
7539,365,Mug
7540,688,Cap
7541,186,Tee
7542,187,Mug
7543,363,Cap
7544,84,Tee
7545,321,Mug
7546,639,Cap
7547,152,Tee
7548,320,Mug
7549,608,Cap
7550,140,Tee
7551,506,Mug
7552,967,Cap
7553,240,Tee
7554,217,Mug
7555,428,Cap
7556,99,Tee
7557,363,Mug
7558,749,Cap
7559,171,Tee
7560,168,Mug
7561,356,Cap
7562,90,Tee
7563,324,Mug
7564,581,Cap
7565,147,Tee
7566,299,Mug
7567,586,Cap
7568,137,Tee
7569,547,Mug
7570,977,Cap
7571,236,Tee
7572,232,Mug
7573,419,Cap
7574,104,Tee
7575,371,Mug
7576,772,Cap
7577,178,Tee
7578,186,Mug
7579,360,Cap
7580,90,Tee
7581,329,Mug
7582,647,Cap
7583,156,Tee
7584,331,Mug
7585,582,Cap
7586,141,Tee
7587,580,Mug
7588,1098,Cap
7589,248,Tee
7590,218,Mug
7591,431,Cap
7592,92,Tee
7593,399,Mug
7594,808,Cap
7595,195,Tee
7596,223,Mug
7597,462,Cap
7598,119,Tee
7599,405,Mug
7600,743,Cap
7601,191,Tee
7602,373,Mug
7603,676,Cap
7604,166,Tee
7605,641,Mug
7606,1208,Cap
7607,340,Tee
7608,266,Mug
7609,544,Cap
7610,126,Tee
7611,469,Mug
7612,854,Cap
7613,226,Tee
7614,253,Mug
7615,417,Cap
7616,99,Tee
7617,416,Mug
7618,775,Cap
7619,183,Tee
7620,369,Mug
7621,726,Cap
7622,187,Tee
7623,667,Mug
7624,1270,Cap
7625,329,Tee
7626,291,Mug
7627,528,Cap
7628,128,Tee
7629,438,Mug
7630,929,Cap
7631,224,Tee
7632,178,Mug
7633,345,Cap
7634,85,Tee
7635,297,Mug
7636,650,Cap
7637,152,Tee
7638,315,Mug
7639,554,Cap
7640,130,Tee
7641,524,Mug
7642,981,Cap
7643,232,Tee
7644,211,Mug
7645,426,Cap
7646,90,Tee
7647,349,Mug
7648,773,Cap
7649,192,Tee
8208,251,Mug
8209,549,Cap
8210,116,Tee
8211,429,Mug
8212,1012,Cap
8213,207,Tee
8214,412,Mug
8215,866,Cap
8216,205,Tee
8217,732,Mug
8218,1583,Cap
8219,377,Tee
8220,270,Mug
8221,691,Cap
8222,150,Tee
8223,495,Mug
8224,1098,Cap
8225,280,Tee
8226,294,Mug
8227,620,Cap
8228,138,Tee
8229,516,Mug
8230,1115,Cap
8231,241,Tee
8232,427,Mug
8233,1040,Cap
8234,250,Tee
8235,823,Mug
8236,1749,Cap
8237,416,Tee
8238,331,Mug
8239,727,Cap
8240,169,Tee
8241,526,Mug
8242,1244,Cap
8243,286,Tee
8244,267,Mug
8245,566,Cap
8246,124,Tee
8247,465,Mug
8248,1036,Cap
8249,225,Tee
8250,402,Mug
8251,929,Cap
8252,217,Tee
8253,733,Mug
8254,1584,Cap
8255,351,Tee
8256,285,Mug
8257,672,Cap
8258,153,Tee
8259,517,Mug
8260,1114,Cap
8261,275,Tee
8262,188,Mug
8263,396,Cap
8264,97,Tee
8265,322,Mug
8266,766,Cap
8267,177,Tee
8268,277,Mug
8269,629,Cap
8270,155,Tee
8271,542,Mug
8272,1122,Cap
8273,282,Tee
8274,215,Mug
8275,479,Cap
8276,116,Tee
8277,412,Mug
8278,828,Cap
8279,206,Tee
8280,191,Mug
8281,401,Cap
8282,91,Tee
8283,307,Mug
8284,712,Cap
8285,159,Tee
8286,282,Mug
8287,623,Cap
8288,145,Tee
8289,480,Mug
8290,1093,Cap
8291,275,Tee
8292,184,Mug
8293,452,Cap
8294,103,Tee
8295,348,Mug
8296,831,Cap
8297,198,Tee
8298,176,Mug
8299,349,Cap
8300,80,Tee
8301,284,Mug
8302,665,Cap
8303,162,Tee
8304,261,Mug
8305,622,Cap
8306,136,Tee
8307,496,Mug
8308,979,Cap
8309,244,Tee
8310,204,Mug
8311,450,Cap
8312,96,Tee
8313,370,Mug
8314,751,Cap
8315,188,Tee
8316,162,Mug
8317,357,Cap
8318,88,Tee
8319,279,Mug
8320,640,Cap
8321,158,Tee
8322,244,Mug
8323,625,Cap
8324,146,Tee
8325,480,Mug
8326,975,Cap
8327,248,Tee
8328,201,Mug
8329,418,Cap
8330,103,Tee
8331,334,Mug
8332,821,Cap
8333,189,Tee
8334,180,Mug
8335,372,Cap
8336,94,Tee
8337,286,Mug
8338,642,Cap
8339,147,Tee
8340,273,Mug
8341,586,Cap
8342,148,Tee
8343,512,Mug
8344,1026,Cap
8345,268,Tee
8346,211,Mug
8347,499,Cap
8348,113,Tee
8349,385,Mug
8350,740,Cap
8351,189,Tee
8352,203,Mug
8353,486,Cap
8354,106,Tee
8355,340,Mug
8356,808,Cap
8357,196,Tee
8358,318,Mug
8359,733,Cap
8360,168,Tee
8361,614,Mug
8362,1319,Cap
8363,302,Tee
8364,245,Mug
8365,527,Cap
8366,127,Tee
8367,432,Mug
8368,893,Cap
8369,232,Tee
8370,197,Mug
8371,450,Cap
8372,108,Tee
8373,372,Mug
8374,823,Cap
8375,177,Tee
8376,307,Mug
8377,730,Cap
8378,167,Tee
8379,601,Mug
8380,1283,Cap
8381,316,Tee
8382,249,Mug
8383,538,Cap
8384,136,Tee
8385,425,Mug
8386,1010,Cap
8387,215,Tee
8388,166,Mug
8389,400,Cap
8390,88,Tee
8391,265,Mug
8392,657,Cap
8393,151,Tee
8394,235,Mug
8395,612,Cap
8396,138,Tee
8397,481,Mug
8398,1029,Cap
8399,233,Tee
8400,194,Mug
8401,404,Cap
8402,104,Tee
8403,340,Mug
8404,806,Cap
8405,196,Tee
8406,156,Mug
8407,391,Cap
8408,89,Tee
8409,285,Mug
8410,643,Cap
8411,145,Tee
8412,273,Mug
8413,617,Cap
8414,147,Tee
8415,451,Mug
8416,1022,Cap
8417,234,Tee
8418,217,Mug
8419,437,Cap
8420,106,Tee
8421,328,Mug
8422,755,Cap
8423,182,Tee
8424,174,Mug
8425,363,Cap
8426,90,Tee
8427,309,Mug
8428,601,Cap
8429,144,Tee
8430,272,Mug
8431,585,Cap
8432,141,Tee
8433,444,Mug
8434,1075,Cap
8435,242,Tee
8436,195,Mug
8437,429,Cap
8438,101,Tee
8439,353,Mug
8440,712,Cap
8441,180,Tee
8442,172,Mug
8443,361,Cap
8444,90,Tee
8445,288,Mug
8446,616,Cap
8447,150,Tee
8448,255,Mug
8449,573,Cap
8450,143,Tee
8451,466,Mug
8452,946,Cap
8453,256,Tee
8454,182,Mug
8455,436,Cap
8456,102,Tee
8457,352,Mug
8458,796,Cap
8459,184,Tee
8460,165,Mug
8461,391,Cap
8462,88,Tee
8463,277,Mug
8464,671,Cap
8465,159,Tee
8466,290,Mug
8467,553,Cap
8468,134,Tee
8469,517,Mug
8470,1080,Cap
8471,281,Tee
8472,197,Mug
8473,443,Cap
8474,107,Tee
8475,345,Mug
8476,844,Cap
8477,175,Tee
8478,213,Mug
8479,470,Cap
8480,119,Tee
8481,351,Mug
8482,791,Cap
8483,180,Tee
8484,306,Mug
8485,752,Cap
8486,150,Tee
8487,560,Mug
8488,1393,Cap
8489,292,Tee
8490,255,Mug
8491,555,Cap
8492,126,Tee
8493,412,Mug
8494,954,Cap
8495,211,Tee
8496,201,Mug
8497,461,Cap
8498,111,Tee
8499,383,Mug
8500,805,Cap
8501,178,Tee
8502,315,Mug
8503,669,Cap
8504,184,Tee
8505,526,Mug
8506,1415,Cap
8507,301,Tee
8508,238,Mug
8509,577,Cap
8510,126,Tee
8511,420,Mug
8512,858,Cap
8513,208,Tee
8514,147,Mug
8515,353,Cap
8516,89,Tee
8517,291,Mug
8518,613,Cap
8519,146,Tee
8520,256,Mug
8521,587,Cap
8522,139,Tee
8523,471,Mug
8524,1027,Cap
8525,236,Tee
8526,181,Mug
8527,423,Cap
8528,110,Tee
8529,329,Mug
8530,707,Cap
8531,175,Tee
8532,162,Mug
8533,345,Cap
8534,77,Tee
8535,269,Mug
8536,666,Cap
8537,157,Tee
8538,286,Mug
8539,640,Cap
8540,142,Tee
8541,472,Mug
8542,954,Cap
8543,232,Tee
8544,196,Mug
8545,422,Cap
8546,113,Tee
8547,329,Mug
8548,764,Cap
8549,176,Tee
8550,154,Mug
8551,379,Cap
8552,96,Tee
8553,292,Mug
8554,660,Cap
8555,144,Tee
8556,261,Mug
8557,569,Cap
8558,145,Tee
8559,470,Mug
8560,1090,Cap
8561,241,Tee
8562,185,Mug
8563,414,Cap
8564,107,Tee
8565,353,Mug
8566,765,Cap
8567,173,Tee
8568,144,Mug
8569,367,Cap
8570,88,Tee
8571,290,Mug
8572,645,Cap
8573,140,Tee
8574,269,Mug
8575,603,Cap
8576,120,Tee
8577,459,Mug
8578,1024,Cap
8579,236,Tee
8580,199,Mug
8581,413,Cap
8582,95,Tee
8583,326,Mug
8584,750,Cap
8585,178,Tee
8586,169,Mug
8587,394,Cap
8588,94,Tee
8589,288,Mug
8590,558,Cap
8591,152,Tee
8592,263,Mug
8593,639,Cap
8594,157,Tee
8595,484,Mug
8596,1046,Cap
8597,246,Tee
8598,211,Mug
8599,428,Cap
8600,101,Tee
8601,364,Mug
8602,809,Cap
8603,196,Tee
8604,212,Mug
8605,457,Cap
8606,117,Tee
8607,330,Mug
8608,734,Cap
8609,202,Tee
8610,307,Mug
8611,696,Cap
8612,162,Tee
8613,573,Mug
8614,1273,Cap
8615,321,Tee
8616,258,Mug
8617,547,Cap
8618,132,Tee
8619,375,Mug
8620,991,Cap
8621,219,Tee
8622,207,Mug
8623,459,Cap
8624,103,Tee
8625,349,Mug
8626,866,Cap
8627,193,Tee
8628,324,Mug
8629,709,Cap
8630,164,Tee
8631,551,Mug
8632,1311,Cap
8633,306,Tee
8634,252,Mug
8635,506,Cap
8636,126,Tee
8637,423,Mug
8638,1041,Cap
8639,234,Tee
8640,156,Mug
8641,378,Cap
8642,85,Tee
8643,285,Mug
8644,642,Cap
8645,151,Tee
8646,228,Mug
8647,576,Cap
8648,141,Tee
8649,464,Mug
8650,956,Cap
8651,237,Tee
8652,189,Mug
8653,474,Cap
8654,100,Tee
8655,317,Mug
8656,747,Cap
8657,170,Tee
8658,143,Mug
8659,341,Cap
8660,89,Tee
8661,290,Mug
8662,647,Cap
8663,163,Tee
8664,263,Mug
8665,578,Cap
8666,139,Tee
8667,450,Mug
8668,1068,Cap
8669,233,Tee
8670,184,Mug
8671,397,Cap
8672,105,Tee
8673,336,Mug
8674,775,Cap
8675,178,Tee
8676,164,Mug
8677,359,Cap
8678,79,Tee
8679,301,Mug
8680,656,Cap
8681,147,Tee
8682,258,Mug
8683,570,Cap
8684,128,Tee
8685,451,Mug
8686,959,Cap
